Chr	habitat	winID	start	end	winCenter	mean	max	n	num_gt_thresh	gt_frac	score_outlier	gtprop_outlier	is_outlier
8	Rural	879	43900000	43950000	43925000	1.53941952473118	4.19219	93	31	0.333333333333333	1	1	1
9	Rural	86	4250000	4300000	4275000	1.48569051880342	4.4236	117	31	0.264957264957265	1	1	1
9	Rural	87	4300000	4350000	4325000	2.73757212177419	6.46468	124	81	0.653225806451613	1	1	1
9	Rural	88	4350000	4400000	4375000	1.72706533723404	3.70865	188	74	0.393617021276596	1	1	1
9	Rural	89	4400000	4450000	4425000	1.60185082115385	3.85269	156	57	0.365384615384615	1	1	1
9	Rural	91	4500000	4550000	4525000	2.03852939259259	4.34188	189	107	0.566137566137566	1	1	1
9	Rural	92	4550000	4600000	4575000	3.00133950448718	6.18684	156	131	0.83974358974359	1	1	1
9	Rural	93	4600000	4650000	4625000	2.34824548571429	4.25066	105	85	0.80952380952381	1	1	1
9	Rural	94	4650000	4700000	4675000	1.86219145806452	3.33194	62	32	0.516129032258065	1	1	1
9	Rural	97	4800000	4850000	4825000	2.57976774919355	5.15187	124	90	0.725806451612903	1	1	1
9	Rural	163	8100000	8150000	8125000	1.36548891702128	3.78031	94	25	0.265957446808511	1	1	1
9	Rural	164	8150000	8200000	8175000	1.71025072340426	3.76945	47	18	0.382978723404255	1	1	1
9	Rural	165	8200000	8250000	8225000	1.450438816	3.70291	75	23	0.306666666666667	1	1	1
9	Rural	166	8250000	8300000	8275000	1.63900943121387	5.24081	173	48	0.277456647398844	1	1	1
9	Rural	199	9900000	9950000	9925000	1.4471066325	4.66677	40	12	0.3	1	1	1
9	Rural	310	15450000	15500000	15475000	1.83796993396226	4.94162	53	21	0.39622641509434	1	1	1
9	Rural	485	24200000	24250000	24225000	1.48459064880645	5.41219	186	50	0.268817204301075	1	1	1
9	Rural	633	31600000	31650000	31625000	1.72402743902439	6.107	82	31	0.378048780487805	1	1	1
9	Rural	708	35350000	35400000	35375000	1.48354964842105	5.04947	95	29	0.305263157894737	1	1	1
9	Rural	924	46150000	46200000	46175000	1.38387389756098	4.27806	123	32	0.260162601626016	1	1	1
10	Rural	410	20450000	20500000	20475000	1.41696871157895	4.43868	95	31	0.326315789473684	1	1	1
10	Rural	528	26350000	26400000	26375000	1.41837188361446	4.40101	166	51	0.307228915662651	1	1	1
10	Rural	529	26400000	26450000	26425000	1.52413791584158	4.5444	101	38	0.376237623762376	1	1	1
10	Rural	890	44450000	44500000	44475000	2.1439429	5.54761	40	15	0.375	1	1	1
10	Rural	1028	51350000	51400000	51375000	1.3663899556701	4.4916	97	27	0.278350515463918	1	1	1
10	Rural	1167	58300000	58350000	58325000	1.50112632830189	4.76918	106	37	0.349056603773585	1	1	1
11	Rural	82	4050000	4100000	4075000	1.66817771486486	4.15053	148	59	0.398648648648649	1	1	1
11	Rural	83	4100000	4150000	4125000	1.66658056736111	5.10691	144	49	0.340277777777778	1	1	1
11	Rural	203	10100000	10150000	10125000	2.05035908333333	5.40678	108	47	0.435185185185185	1	1	1
11	Rural	449	22400000	22450000	22425000	1.61848520689655	4.26158	58	26	0.448275862068966	1	1	1
11	Rural	543	27100000	27150000	27125000	1.44934237446809	4.48351	47	12	0.25531914893617	1	1	1
11	Rural	606	30250000	30300000	30275000	1.88692511627907	4.74531	43	19	0.441860465116279	1	1	1
11	Rural	621	31000000	31050000	31025000	1.5552602312381	4.5884	105	38	0.361904761904762	1	1	1
11	Rural	719	35900000	35950000	35925000	1.47121677045455	3.92984	44	12	0.272727272727273	1	1	1
11	Rural	827	41300000	41350000	41325000	1.469654575	3.71991	40	11	0.275	1	1	1
12	Rural	137	6800000	6850000	6825000	1.45785247093023	4.52203	86	24	0.27906976744186	1	1	1
12	Rural	175	8700000	8750000	8725000	1.72817140615385	3.5047	65	28	0.430769230769231	1	1	1
12	Rural	218	10850000	10900000	10875000	1.44016883780488	4.71697	82	21	0.25609756097561	1	1	1
12	Rural	262	13050000	13100000	13075000	1.39460824814815	4.19667	54	16	0.296296296296296	1	1	1
12	Rural	350	17450000	17500000	17475000	1.50420724017094	5.01927	117	40	0.341880341880342	1	1	1
12	Rural	376	18750000	18800000	18775000	1.45625233710145	5.11426	69	19	0.27536231884058	1	1	1
12	Rural	1091	54500000	54550000	54525000	2.01161383018868	6.05303	106	44	0.415094339622642	1	1	1
12	Rural	1215	60700000	60750000	60725000	1.64905474316547	4.24267	139	48	0.345323741007194	1	1	1
13	Rural	81	4000000	4050000	4025000	1.40505314897959	4.12045	147	43	0.292517006802721	1	1	1
13	Rural	501	25000000	25050000	25025000	1.64011469285714	3.71403	154	63	0.409090909090909	1	1	1
13	Rural	515	25700000	25750000	25725000	1.57935897114943	3.4669	87	41	0.471264367816092	1	1	1
13	Rural	773	38600000	38650000	38625000	1.95415134545455	5.80173	55	25	0.454545454545455	1	1	1
13	Rural	909	45400000	45450000	45425000	1.42321659885714	3.98121	175	61	0.348571428571429	1	1	1
13	Rural	910	45450000	45500000	45475000	2.24901824337226	4.73992	137	78	0.569343065693431	1	1	1
13	Rural	920	45950000	46000000	45975000	1.48122073362069	4.78789	116	34	0.293103448275862	1	1	1
13	Rural	1002	50050000	50100000	50075000	2.14124290434783	3.9563	69	35	0.507246376811594	1	1	1
13	Rural	1120	55950000	56000000	55975000	1.78193933931818	4.66	88	32	0.363636363636364	1	1	1
14	Rural	83	4100000	4150000	4125000	1.67739942148148	4.99772	135	41	0.303703703703704	1	1	1
14	Rural	561	28000000	28050000	28025000	1.45287208875	4.79426	80	25	0.3125	1	1	1
14	Rural	632	31550000	31600000	31575000	1.84684212579167	4.77588	48	21	0.4375	1	1	1
15	Rural	48	2350000	2400000	2375000	1.39744468160991	5.58866	323	88	0.272445820433437	1	1	1
15	Rural	63	3100000	3150000	3125000	1.72735764827586	3.88397	29	11	0.379310344827586	1	1	1
15	Rural	121	6000000	6050000	6025000	1.69547173863636	3.98651	176	60	0.340909090909091	1	1	1
15	Rural	176	8750000	8800000	8775000	2.15273766645963	6.31775	161	63	0.391304347826087	1	1	1
15	Rural	344	17150000	17200000	17175000	1.40739851234568	4.45923	162	51	0.314814814814815	1	1	1
15	Rural	586	29250000	29300000	29275000	1.53266266078431	5.13918	102	29	0.284313725490196	1	1	1
15	Rural	656	32750000	32800000	32775000	1.730459377375	5.63995	80	31	0.3875	1	1	1
15	Rural	908	45350000	45400000	45375000	1.61962065244898	5.32962	49	17	0.346938775510204	1	1	1
15	Rural	952	47550000	47600000	47575000	1.35525617666667	4.87241	72	18	0.25	1	1	1
15	Rural	988	49350000	49400000	49375000	1.42207948730952	6.03713	126	33	0.261904761904762	1	1	1
15	Rural	1192	59550000	59600000	59575000	1.3576213458156	3.78931	141	42	0.297872340425532	1	1	1
16	Rural	123	6100000	6150000	6125000	1.50688426555556	4.53112	180	49	0.272222222222222	1	1	1
16	Rural	331	16500000	16550000	16525000	1.64348047922078	5.89363	231	70	0.303030303030303	1	1	1
16	Rural	333	16600000	16650000	16625000	2.14866859090909	4.71022	88	53	0.602272727272727	1	1	1
16	Rural	334	16650000	16700000	16675000	2.04890936981982	4.86595	222	114	0.513513513513513	1	1	1
16	Rural	551	27500000	27550000	27525000	1.49563872916667	5.21868	48	14	0.291666666666667	1	1	1
16	Rural	609	30400000	30450000	30425000	1.58102217266667	5.02575	135	50	0.37037037037037	1	1	1
16	Rural	719	35900000	35950000	35925000	1.70508218309859	4.55405	71	34	0.47887323943662	1	1	1
16	Rural	735	36700000	36750000	36725000	1.59905101657459	4.33554	181	56	0.30939226519337	1	1	1
1	Urban	35	1700000	1750000	1725000	1.80278608171717	6.5345	99	37	0.373737373737374	1	1	1
1	Urban	180	8950000	9000000	8975000	1.68737933116883	4.22057	154	60	0.38961038961039	1	1	1
1	Urban	181	9000000	9050000	9025000	1.88546099462766	5.2239	188	82	0.436170212765957	1	1	1
1	Urban	234	11650000	11700000	11675000	1.58685454297521	4.91559	121	39	0.322314049586777	1	1	1
1	Urban	567	28300000	28350000	28325000	1.49973440218274	4.30918	197	64	0.3248730964467	1	1	1
1	Urban	639	31900000	31950000	31925000	1.42642728157303	3.78464	89	28	0.314606741573034	1	1	1
1	Urban	879	43900000	43950000	43925000	1.41350221767068	4.11069	249	71	0.285140562248996	1	1	1
1	Urban	896	44750000	44800000	44775000	1.48417704864865	3.84378	148	47	0.317567567567568	1	1	1
1	Urban	1007	50300000	50350000	50325000	1.51765150152941	4.96801	136	48	0.352941176470588	1	1	1
1	Urban	1010	50450000	50500000	50475000	1.52159440064516	4.70276	155	44	0.283870967741935	1	1	1
1	Urban	1012	50550000	50600000	50575000	1.73357170677966	4.20822	118	53	0.449152542372881	1	1	1
2	Urban	289	14400000	14450000	14425000	1.35179042682927	4.67978	205	53	0.258536585365854	1	1	1
2	Urban	496	24750000	24800000	24775000	1.64427178099174	4.80592	121	40	0.330578512396694	1	1	1
2	Urban	1296	64750000	64800000	64775000	1.6061171027972	3.03992	143	48	0.335664335664336	1	1	1
3	Urban	128	6350000	6400000	6375000	1.47563216483516	5.25041	91	24	0.263736263736264	1	1	1
3	Urban	300	14950000	15000000	14975000	1.8482387815	3.64491	80	36	0.45	1	1	1
3	Urban	303	15100000	15150000	15125000	1.62338267666667	4.96221	60	16	0.266666666666667	1	1	1
3	Urban	308	15350000	15400000	15375000	1.51047535588235	3.74719	68	20	0.294117647058824	1	1	1
3	Urban	314	15650000	15700000	15675000	1.54318105405405	4.68019	37	10	0.27027027027027	1	1	1
3	Urban	653	32600000	32650000	32625000	1.38272356168224	4.5359	107	27	0.252336448598131	1	1	1
3	Urban	885	44200000	44250000	44225000	1.35828293436364	4.10308	55	15	0.272727272727273	1	1	1
3	Urban	937	46800000	46850000	46825000	1.40128668695652	3.61692	69	26	0.376811594202899	1	1	1
3	Urban	959	47900000	47950000	47925000	1.44660636581633	3.43486	98	36	0.36734693877551	1	1	1
3	Urban	1087	54300000	54350000	54325000	1.55247207150538	4.00087	93	30	0.32258064516129	1	1	1
4	Urban	109	5400000	5450000	5425000	1.55340388390805	6.08723	87	32	0.367816091954023	1	1	1
4	Urban	174	8650000	8700000	8675000	1.67118189569892	4.37044	186	72	0.387096774193548	1	1	1
4	Urban	455	22700000	22750000	22725000	1.96523640246377	5.01441	69	30	0.434782608695652	1	1	1
4	Urban	568	28350000	28400000	28375000	1.82886065973881	5.4911	268	104	0.388059701492537	1	1	1
4	Urban	879	43900000	43950000	43925000	1.50084471168831	4.02638	231	61	0.264069264069264	1	1	1
4	Urban	901	45000000	45050000	45025000	1.99929963689655	5.45684	58	20	0.344827586206897	1	1	1
4	Urban	958	47850000	47900000	47875000	1.65512914464286	4.96725	56	20	0.357142857142857	1	1	1
5	Urban	268	13350000	13400000	13375000	1.40792486326087	5.2462	46	14	0.304347826086957	1	1	1
5	Urban	304	15150000	15200000	15175000	1.63679140430894	4.9404	123	33	0.268292682926829	1	1	1
5	Urban	783	39100000	39150000	39125000	1.37383526826923	4.77024	104	28	0.269230769230769	1	1	1
5	Urban	808	40350000	40400000	40375000	1.36502811619048	4.49381	105	28	0.266666666666667	1	1	1
5	Urban	924	46150000	46200000	46175000	1.38634852911392	3.79155	79	20	0.253164556962025	1	1	1
5	Urban	934	46650000	46700000	46675000	1.37161573141176	5.07347	102	30	0.294117647058824	1	1	1
5	Urban	940	46950000	47000000	46975000	1.46663966741573	4.08531	89	26	0.292134831460674	1	1	1
5	Urban	1014	50650000	50700000	50675000	1.83199408823529	3.59885	34	14	0.411764705882353	1	1	1
5	Urban	1137	56800000	56850000	56825000	1.56448475357143	3.97498	56	18	0.321428571428571	1	1	1
5	Urban	1139	56900000	56950000	56925000	1.48902418021978	3.72161	91	26	0.285714285714286	1	1	1
5	Urban	1140	56950000	57000000	56975000	1.873404776	5.31999	125	49	0.392	1	1	1
6	Urban	104	5150000	5200000	5175000	1.43062383157143	4.11098	70	19	0.271428571428571	1	1	1
6	Urban	105	5200000	5250000	5225000	1.79698121818182	5.16045	121	51	0.421487603305785	1	1	1
6	Urban	116	5750000	5800000	5775000	1.52876097560976	4.23747	41	12	0.292682926829268	1	1	1
6	Urban	178	8850000	8900000	8875000	1.59701094945652	4.68359	92	33	0.358695652173913	1	1	1
6	Urban	331	16500000	16550000	16525000	1.46434220576923	4.95699	52	14	0.269230769230769	1	1	1
6	Urban	784	39150000	39200000	39175000	1.3760307025641	3.88482	39	12	0.307692307692308	1	1	1
6	Urban	830	41450000	41500000	41475000	1.52315890555556	3.16871	54	15	0.277777777777778	1	1	1
7	Urban	100	4950000	5000000	4975000	1.37065983676471	3.0756	68	26	0.382352941176471	1	1	1
7	Urban	140	6950000	7000000	6975000	1.37183790571429	4.35743	126	35	0.277777777777778	1	1	1
7	Urban	143	7100000	7150000	7125000	1.47884642611465	4.57378	157	54	0.343949044585987	1	1	1
7	Urban	148	7350000	7400000	7375000	1.35340041938776	4.89565	98	26	0.26530612244898	1	1	1
7	Urban	230	11450000	11500000	11475000	1.3552414116129	4.56377	155	40	0.258064516129032	1	1	1
7	Urban	620	30950000	31000000	30975000	1.57535858412698	4.16129	63	22	0.349206349206349	1	1	1
7	Urban	630	31450000	31500000	31475000	2.03738758196721	5.95432	61	29	0.475409836065574	1	1	1
7	Urban	776	38750000	38800000	38775000	1.40916442	3.65836	135	37	0.274074074074074	1	1	1
7	Urban	784	39150000	39200000	39175000	1.53805557333333	3.94907	105	42	0.4	1	1	1
7	Urban	918	45850000	45900000	45875000	1.42426408987342	3.98077	79	20	0.253164556962025	1	1	1
7	Urban	1050	52450000	52500000	52475000	1.50962738073077	3.52245	52	18	0.346153846153846	1	1	1
7	Urban	1156	57750000	57800000	57775000	1.82937383461538	3.85803	182	70	0.384615384615385	1	1	1
7	Urban	1157	57800000	57850000	57825000	3.27476227350427	6.28156	117	107	0.914529914529915	1	1	1
7	Urban	1159	57900000	57950000	57925000	1.51755952708333	4.73658	48	15	0.3125	1	1	1
8	Urban	879	43900000	43950000	43925000	1.47466860795699	3.68025	93	30	0.32258064516129	1	1	1
8	Urban	1184	59150000	59200000	59175000	1.42630213333333	4.39095	87	30	0.344827586206897	1	1	1
9	Urban	86	4250000	4300000	4275000	1.57205812626263	5.09074	99	30	0.303030303030303	1	1	1
9	Urban	87	4300000	4350000	4325000	2.64996594769231	5.83093	65	37	0.569230769230769	1	1	1
9	Urban	97	4800000	4850000	4825000	1.861178315	5.04652	60	25	0.416666666666667	1	1	1
9	Urban	101	5000000	5050000	5025000	1.64332187090909	3.7043	55	21	0.381818181818182	1	1	1
9	Urban	164	8150000	8200000	8175000	1.65949864583333	3.40626	48	13	0.270833333333333	1	1	1
9	Urban	165	8200000	8250000	8225000	1.75633808271605	4.43433	81	26	0.320987654320988	1	1	1
9	Urban	633	31600000	31650000	31625000	1.72286454556962	6.60214	79	27	0.341772151898734	1	1	1
9	Urban	697	34800000	34850000	34825000	1.69964907358621	6.3443	145	47	0.324137931034483	1	1	1
9	Urban	699	34900000	34950000	34925000	1.50034144676471	5.86113	34	9	0.264705882352941	1	1	1
9	Urban	708	35350000	35400000	35375000	1.63481585104167	4.70231	96	32	0.333333333333333	1	1	1
10	Urban	446	22250000	22300000	22275000	1.47675966329114	3.05431	79	23	0.291139240506329	1	1	1
10	Urban	518	25850000	25900000	25875000	1.4353136048913	4.26212	184	50	0.271739130434783	1	1	1
10	Urban	529	26400000	26450000	26425000	1.49172576964286	4.09377	112	30	0.267857142857143	1	1	1
10	Urban	595	29700000	29750000	29725000	2.122746246875	6.98204	64	20	0.3125	1	1	1
10	Urban	890	44450000	44500000	44475000	2.71745729230769	5.99249	39	19	0.487179487179487	1	1	1
11	Urban	82	4050000	4100000	4075000	1.64455752258065	3.92219	155	55	0.354838709677419	1	1	1
11	Urban	83	4100000	4150000	4125000	1.40616404617021	3.84618	141	38	0.269503546099291	1	1	1
11	Urban	196	9750000	9800000	9775000	1.49222845574713	4.93551	87	27	0.310344827586207	1	1	1
11	Urban	203	10100000	10150000	10125000	2.37890469130435	5.49248	92	48	0.521739130434783	1	1	1
11	Urban	246	12250000	12300000	12275000	1.47093148552632	4.38963	114	34	0.298245614035088	1	1	1
11	Urban	347	17300000	17350000	17325000	1.35506429454545	6.06551	77	21	0.272727272727273	1	1	1
11	Urban	360	17950000	18000000	17975000	1.68112665581395	5.51091	301	115	0.382059800664452	1	1	1
11	Urban	449	22400000	22450000	22425000	1.57957187884615	3.5233	52	17	0.326923076923077	1	1	1
11	Urban	605	30200000	30250000	30225000	1.37582972820513	2.98701	39	12	0.307692307692308	1	1	1
11	Urban	606	30250000	30300000	30275000	2.05259209	5.38795	40	18	0.45	1	1	1
11	Urban	827	41300000	41350000	41325000	1.58864968684211	5.25689	38	12	0.315789473684211	1	1	1
11	Urban	838	41850000	41900000	41875000	1.35509426376812	3.90234	138	37	0.268115942028986	1	1	1
11	Urban	1185	59200000	59250000	59225000	1.51692619824468	4.1288	188	56	0.297872340425532	1	1	1
11	Urban	1191	59500000	59550000	59525000	1.73176149047619	4.0415	63	22	0.349206349206349	1	1	1
12	Urban	156	7750000	7800000	7775000	1.37284774320988	3.73314	81	25	0.308641975308642	1	1	1
12	Urban	250	12450000	12500000	12475000	1.43624341333333	4.30797	45	12	0.266666666666667	1	1	1
12	Urban	680	33950000	34000000	33975000	1.4778950195122	4.55026	41	13	0.317073170731707	1	1	1
12	Urban	729	36400000	36450000	36425000	1.622607953125	4.50649	32	12	0.375	1	1	1
12	Urban	823	41100000	41150000	41125000	1.36912967597765	3.55125	179	50	0.279329608938547	1	1	1
12	Urban	1091	54500000	54550000	54525000	1.5477444	5.62245	111	35	0.315315315315315	1	1	1
12	Urban	1215	60700000	60750000	60725000	2.08015218573643	4.9473	129	61	0.472868217054264	1	1	1
12	Urban	1222	61050000	61100000	61075000	1.39598780130435	3.94717	46	13	0.282608695652174	1	1	1
13	Urban	501	25000000	25050000	25025000	1.45155951564935	3.18374	154	47	0.305194805194805	1	1	1
13	Urban	757	37800000	37850000	37825000	1.58985775294118	4.99112	136	36	0.264705882352941	1	1	1
13	Urban	773	38600000	38650000	38625000	1.82548528867925	5.50004	53	23	0.433962264150943	1	1	1
13	Urban	910	45450000	45500000	45475000	2.06722011756757	4.60964	148	71	0.47972972972973	1	1	1
13	Urban	966	48250000	48300000	48275000	1.63306233535354	5.49802	99	25	0.252525252525253	1	1	1
13	Urban	1002	50050000	50100000	50075000	1.74675290769231	3.7157	78	29	0.371794871794872	1	1	1
13	Urban	1054	52650000	52700000	52675000	1.39553513536585	3.91854	82	22	0.268292682926829	1	1	1
14	Urban	141	7000000	7050000	7025000	1.69686793245614	5.33209	114	33	0.289473684210526	1	1	1
14	Urban	561	28000000	28050000	28025000	1.60107813139535	4.59906	86	30	0.348837209302326	1	1	1
14	Urban	632	31550000	31600000	31575000	1.701565046	6.41825	50	17	0.34	1	1	1
14	Urban	731	36500000	36550000	36525000	1.78019075544554	4.45239	101	47	0.465346534653465	1	1	1
14	Urban	783	39100000	39150000	39125000	1.43416212409639	3.95594	83	24	0.289156626506024	1	1	1
15	Urban	176	8750000	8800000	8775000	1.62183270060976	4.98167	164	50	0.304878048780488	1	1	1
15	Urban	346	17250000	17300000	17275000	1.80279880438596	3.93451	114	51	0.447368421052632	1	1	1
15	Urban	513	25600000	25650000	25625000	1.35421621746032	4.29859	126	37	0.293650793650794	1	1	1
15	Urban	582	29050000	29100000	29075000	1.35710739454545	4.07496	110	29	0.263636363636364	1	1	1
15	Urban	586	29250000	29300000	29275000	1.74891893154545	4.57537	110	43	0.390909090909091	1	1	1
15	Urban	656	32750000	32800000	32775000	1.72085523473684	5.19602	95	28	0.294736842105263	1	1	1
15	Urban	1192	59550000	59600000	59575000	1.3624270423484801	4.14708	132	35	0.265151515151515	1	1	1
16	Urban	123	6100000	6150000	6125000	1.48248148171429	3.77729	175	49	0.28	1	1	1
16	Urban	185	9200000	9250000	9225000	1.54093290635036	4.69492	137	42	0.306569343065693	1	1	1
16	Urban	271	13500000	13550000	13525000	1.92739379310345	4.47201	174	87	0.5	1	1	1
16	Urban	551	27500000	27550000	27525000	1.51926231176471	6.21761	51	14	0.274509803921569	1	1	1
16	Urban	609	30400000	30450000	30425000	1.48755638835616	3.97341	146	47	0.321917808219178	1	1	1
16	Urban	834	41650000	41700000	41675000	1.46963484012739	5.71345	157	40	0.254777070063694	1	1	1
